date,RV_Bitcoin,V_Bitcoin,R_Bitcoin,R5_Bitcoin
2013-12-17,-0.12429304303591458,1.299900104684843,-0.09561738058790992,-0.21491980519453502
2013-12-18,-0.16497991623974656,0.8528915376386985,-0.19343598682724328,-0.3843711156851005
2013-12-19,0.031770679954624015,0.2776381807637467,0.11443195553013275,-0.2968036761390709
2013-12-20,-0.0727695652642531,-1.2054469540694983,0.06036728950916381,-0.23192881048585334
2013-12-21,0.06987906494615488,-1.07878516135706,-0.06477570089882434,-0.19384842039352645
2013-12-22,-0.038421815933125894,-0.8454927567220798,0.04544310477843094,-0.06810945697552684
2013-12-23,-0.0013601034835638943,-0.3869051870057012,0.003515340525904742,0.15944480579717202
2013-12-24,-0.005729338419011407,-0.3223162674645348,0.017775517395012708,0.058884332287319596
2013-12-25,-0.00660265994364655,-0.6821156331593903,0.009679678375152712,0.008267609382069496
2013-12-26,0.07288610742683463,0.7807912304900873,0.09334903439051878,0.17874227410964916
2013-12-27,0.003953751991131316,0.9011911453977914,0.004387251263311187,0.13245159610266044
2013-12-28,0.004451703782738638,-0.7351313875850538,-0.006055657339516851,0.12165087251500517
2013-12-29,0.006625485675439704,-0.7034326299836637,-0.009418792067683257,0.09168108014433907
2013-12-30,-0.0195755848838586,-0.6963583303443226,0.028111367425128986,0.11160970368893075
2013-12-31,0.00022253766179600455,-0.016260116957520054,-0.01368610461888986,0.0027869074764861335
2014-01-01,0.004402487094213798,0.16119143303277816,0.027312165487842988,0.025675294212246458
2014-01-02,0.012087805006361025,0.6432172799964775,0.01879272429749901,0.051316942393496934
2014-01-03,0.037596469362029095,0.6270854215447468,0.059954302987007546,0.12494352605290993
2014-01-04,-0.002106923491295164,-0.3273241345090945,0.006436810699751883,0.10122756196494831
2014-01-05,0.03163933409289069,0.48184788173093374,0.06566249493353227,0.18982092482807933
2014-01-06,0.07089307203908257,0.8576154204536834,0.0826630099556509,0.25392762497937027
2014-01-07,-0.029974572420143997,0.3483854676780478,-0.08603852686485847,0.12490157418550374
2014-01-08,-0.0005993201054337119,0.017613700283313882,-0.03402579218413693,0.025162975358927975
2014-01-09,0.0022492712995970925,-0.28926200396210877,-0.007775896138407901,0.010685821229418524
2014-01-10,-0.01624747755359884,-0.7218516892604097,0.02250805504139719,-0.03024231570834479
2014-01-11,-0.030041433166955806,-0.46020781599135585,0.06527797252257028,-0.04581435750472873
2014-01-12,0.0012197860297124045,-0.051554289913020135,-0.02366022365491538,0.019309264306125895
2014-01-13,-0.008058949595825888,0.1841420503904594,-0.04376485207337211,0.009032474418354974
2014-01-14,0.00017999532362965705,-0.21041809119383093,-0.0008554175290177435,0.016070186592666458
2014-01-15,-0.005877554821493491,-0.45605579340373126,0.012887797735507078,0.006510499910814982
