date,RV_Bitcoin,V_Bitcoin,R_Bitcoin
2017-09-14,-0.07783281559339338,0.41530552401565757,-0.18741098081435337
2017-09-15,0.12559024596659996,0.8210849130951452,0.1529564652371671
2017-09-16,9.890772790386138e-05,-0.028828432564491635,-0.003430908970947222
2017-09-17,0.0050570354770052926,-0.4348186879877467,-0.011630216494162737
2017-09-18,-0.0002106662894264742,-0.001564919628172845,0.13461796096994583
2017-09-19,0.007939245377643872,-0.23015489060256655,-0.034495227787070704
2017-09-20,0.0024240652282195778,-0.500230457350419,-0.004845896911313985
2017-09-21,0.024828188883127975,-0.35276150146613006,-0.07038236536566
2017-09-22,4.883172974912893e-05,-0.5214998940830462,-9.363708469201093e-05
2017-09-23,-0.034986821802683504,-0.785569906734711,0.04453686616905839
2017-09-24,0.02826837300588908,-0.978504726063651,-0.02888935766269385
2017-09-25,-0.025200667755468063,-0.3815731087306169,0.06604413984859514
